ax,ay,az,gx,gy,gz,temp_raw,flags,ax_g,ay_g,az_g,a_mag
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14202,26557,0,0,1,0,0,0,1.77525,3.3196250000000003,0.0,3.7644950130296366
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14259,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14267,26557,0,0,1,0,0,0,1.783375,3.3196250000000003,0.0,3.768333389079316
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14323,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14331,26557,0,0,1,0,0,0,1.791375,3.3196250000000003,0.0,3.7721259962055886
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14388,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14396,26557,0,0,1,0,0,0,1.7995,3.3196250000000003,0.0,3.7759913123079354
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14452,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14460,26557,0,0,1,0,0,0,1.8075,3.3196250000000003,0.0,3.7798103643734566
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14517,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14525,26557,0,0,1,0,0,0,1.815625,3.3196250000000003,0.0,3.7837024567544955
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14581,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14589,26557,0,0,1,0,0,0,1.823625,3.3196250000000003,0.0,3.787547792602755
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14646,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14654,26557,0,0,1,0,0,0,1.83175,3.3196250000000003,0.0,3.7914664976925487
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14710,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14718,26557,0,0,1,0,0,0,1.83975,3.3196250000000003,0.0,3.7953379563781935
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14775,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14783,26557,0,0,1,0,0,0,1.847875,3.3196250000000003,0.0,3.7992831108315688
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14839,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14847,26557,0,0,1,0,0,0,1.855875,3.3196250000000003,0.0,3.80318053164059
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14904,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14912,26557,0,0,1,0,0,0,1.864,3.3196250000000003,0.0,3.8071519723574214
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14968,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14977,26557,0,0,1,0,0,0,1.872125,3.3196250000000003,0.0,3.811136596377779
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15033,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15041,26557,0,0,1,0,0,0,1.880125,3.3196250000000003,0.0,3.8150727589719704
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15097,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15106,26557,0,0,1,0,0,0,1.88825,3.3196250000000003,0.0,3.8190834244783134
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15162,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15170,26557,0,0,1,0,0,0,1.89625,3.3196250000000003,0.0,3.823045147931816
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15227,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15235,26557,0,0,1,0,0,0,1.904375,3.3196250000000003,0.0,3.8270816925236915
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15291,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15299,26557,0,0,1,0,0,0,1.912375,3.3196250000000003,0.0,3.831068817086167
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15356,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15364,26557,0,0,1,0,0,0,1.9205,3.3196250000000003,0.0,3.8351310786757997
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15420,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15428,26557,0,0,1,0,0,0,1.9285,3.3196250000000003,0.0,3.8391434449138524
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15485,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15493,26557,0,0,1,0,0,0,1.936625,3.3196250000000003,0.0,3.8432312617444717
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15549,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15557,26557,0,0,1,0,0,0,1.944625,3.3196250000000003,0.0,3.84726871055948
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15614,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15622,26557,0,0,1,0,0,0,1.95275,3.3196250000000003,0.0,3.8513819212232123
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15678,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15686,26557,0,0,1,0,0,0,1.96075,3.3196250000000003,0.0,3.8554442938687368
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15743,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15751,26557,0,0,1,0,0,0,1.968875,3.3196250000000003,0.0,3.8595827373240756
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15807,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15815,26557,0,0,1,0,0,0,1.976875,3.3196250000000003,0.0,3.8636698754228473
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15872,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15880,26557,0,0,1,0,0,0,1.985,3.3196250000000003,0.0,3.8678333910116915
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15936,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15944,26557,0,0,1,0,0,0,1.993,3.3196250000000003,0.0,3.8719451365721858
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16001,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16009,26557,0,0,1,0,0,0,2.001125,3.3196250000000003,0.0,3.876133564036462
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16065,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16073,26557,0,0,1,0,0,0,2.009125,3.3196250000000003,0.0,3.8802697594690505
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16130,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16138,26557,0,0,1,0,0,0,2.01725,3.3196250000000003,0.0,3.88448293896691
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16194,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16202,26557,0,0,1,0,0,0,2.02525,3.3196250000000003,0.0,3.8886434270996104
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16259,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16267,26557,0,0,1,0,0,0,2.033375,3.3196250000000003,0.0,3.8928811992212147
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16323,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16331,26557,0,0,1,0,0,0,2.041375,3.3196250000000003,0.0,3.8970658233150237
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16388,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16396,26557,0,0,1,0,0,0,2.0495,3.3196250000000003,0.0,3.901328029097913
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16452,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16460,26557,0,0,1,0,0,0,2.0575,3.3196250000000003,0.0,3.9055366328617382
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16517,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16525,26557,0,0,1,0,0,0,2.065625,3.3196250000000003,0.0,3.90982311380579
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16581,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16589,26557,0,0,1,0,0,0,2.073625,3.3196250000000003,0.0,3.9140555414109803
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16646,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16654,26557,0,0,1,0,0,0,2.08175,3.3196250000000003,0.0,3.918366139492965
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16710,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16718,26557,0,0,1,0,0,0,2.08975,3.3196250000000003,0.0,3.92262223558744
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16775,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16783,26557,0,0,1,0,0,0,2.097875,3.3196250000000003,0.0,3.9269567932751697
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16839,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16847,26557,0,0,1,0,0,0,2.105875,3.3196250000000003,0.0,3.931236402997154
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16904,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16912,26557,0,0,1,0,0,0,2.114,3.3196250000000003,0.0,3.9355947632632353
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16969,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16977,26557,0,0,1,0,0,0,2.122125,3.3196250000000003,0.0,3.939965057744802
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17034,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17042,26557,0,0,1,0,0,0,2.13025,3.3196250000000003,0.0,3.944347246772906
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17099,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17107,26557,0,0,1,0,0,0,2.138375,3.3196250000000003,0.0,3.9487412907469643
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17163,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17172,26557,0,0,1,0,0,0,2.1465,3.3196250000000003,0.0,3.953147150135573
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17228,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17237,26557,0,0,1,0,0,0,2.1546250000000002,3.3196250000000003,0.0,3.957564785477302
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17293,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17302,26557,0,0,1,0,0,0,2.16275,3.3196250000000003,0.0,3.9619941573814823
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17358,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17366,26557,0,0,1,0,0,0,2.17075,3.3196250000000003,0.0,3.9663668139904815
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17423,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17431,26557,0,0,1,0,0,0,2.178875,3.3196250000000003,0.0,3.970819362077555
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17488,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17496,26557,0,0,1,0,0,0,2.187,3.3196250000000003,0.0,3.9752835295894307
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17553,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17561,26557,0,0,1,0,0,0,2.195125,3.3196250000000003,0.0,3.979759277424955
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17618,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17626,26557,0,0,1,0,0,0,2.20325,3.3196250000000003,0.0,3.984246566557472
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17683,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17691,26557,0,0,1,0,0,0,2.211375,3.3196250000000003,0.0,3.9887453580355317
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17748,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17756,26557,0,0,1,0,0,0,2.2195,3.3196250000000003,0.0,3.9932556129835968
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17813,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17821,26557,0,0,1,0,0,0,2.227625,3.3196250000000003,0.0,3.997777292602729
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17878,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17886,26557,0,0,1,0,0,0,2.23575,3.3196250000000003,0.0,4.002310358171266
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17943,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17951,26557,0,0,1,0,0,0,2.243875,3.3196250000000003,0.0,4.006854771045489
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18008,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18016,26557,0,0,1,0,0,0,2.2520000000000002,3.3196250000000003,0.0,4.011410492660282
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18073,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18081,26557,0,0,1,0,0,0,2.260125,3.3196250000000003,0.0,4.015977484529763
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18138,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18146,26557,0,0,1,0,0,0,2.26825,3.3196250000000003,0.0,4.020555708247929
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18203,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18211,26557,0,0,1,0,0,0,2.2763750000000003,3.3196250000000003,0.0,4.025145125489267
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18268,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18276,26557,0,0,1,0,0,0,2.2845,3.3196250000000003,0.0,4.029745698009368
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18332,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18341,26557,0,0,1,0,0,0,2.292625,3.3196250000000003,0.0,4.034357387645522
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18397,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18406,26557,0,0,1,0,0,0,2.30075,3.3196250000000003,0.0,4.03898015631731
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18462,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18470,26557,0,0,1,0,0,0,2.30875,3.3196250000000003,0.0,4.043542593212665
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18527,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18535,26557,0,0,1,0,0,0,2.316875,3.3196250000000003,0.0,4.048187237054384
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18592,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18600,26557,0,0,1,0,0,0,2.325,3.3196250000000003,0.0,4.052842846771264
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18657,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18665,26557,0,0,1,0,0,0,2.333125,3.3196250000000003,0.0,4.057509384616381
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18722,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18730,26557,0,0,1,0,0,0,2.34125,3.3196250000000003,0.0,4.06218681292786
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18787,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18795,26557,0,0,1,0,0,0,2.349375,3.3196250000000003,0.0,4.066875094129399
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18852,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18860,26557,0,0,1,0,0,0,2.3575,3.3196250000000003,0.0,4.07157419073078
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18917,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18925,26557,0,0,1,0,0,0,2.365625,3.3196250000000003,0.0,4.076284065328372
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18982,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18990,26557,0,0,1,0,0,0,2.3737500000000002,3.3196250000000003,0.0,4.081004680605623
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19047,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19055,26557,0,0,1,0,0,0,2.381875,3.3196250000000003,0.0,4.085735999333536
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19112,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19120,26557,0,0,1,0,0,0,2.39,3.3196250000000003,0.0,4.090477984371143
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19177,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19185,26557,0,0,1,0,0,0,2.398125,3.3196250000000003,0.0,4.095230598665966
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19242,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19250,26557,0,0,1,0,0,0,2.40625,3.3196250000000003,0.0,4.099993805254466
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19307,26557,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19315,26557,0,0,1,0,0,0,2.414375,3.3196250000000003,0.0,4.104767567262488
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
