0,1,2,3,4,5,6,7
0,0,0,0,-28193,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-28185,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-28128,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-28120,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-28063,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-28055,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27998,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27990,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27933,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27925,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27869,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27861,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27804,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27796,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27740,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27732,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27675,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27667,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27611,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27603,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27546,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27538,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27482,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27474,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27417,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27409,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27352,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27344,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27288,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27280,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27224,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27215,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27159,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27151,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27095,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27087,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-27030,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-27022,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26966,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26958,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26901,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26893,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26837,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26829,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26772,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26764,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26708,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26700,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26643,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26635,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26579,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26571,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26514,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26506,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26450,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26442,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26385,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26377,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26321,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26313,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26256,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26248,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26192,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26184,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26127,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26119,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-26063,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-26055,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25998,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25990,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25934,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25926,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25869,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25861,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25805,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25797,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25740,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25732,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25676,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25668,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25611,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25603,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25547,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25539,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25483,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25474,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25418,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25410,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25354,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25346,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25289,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25281,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25225,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25217,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25160,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25152,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25096,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25088,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-25031,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-25023,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24967,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24959,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24902,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24894,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24838,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24830,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24773,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24765,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24709,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24701,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24644,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24636,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24580,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24572,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24515,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24507,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24451,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24443,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24386,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24378,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24322,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24314,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-24257,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-24249,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-23818,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-23810,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-22895,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-22894,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-21963,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-21960,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-21041,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-21036,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-20096,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-20095,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-19174,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-19171,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-18225,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-18218,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-17302,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-17301,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-16979,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-16976,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-16071,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-16067,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-15149,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-15143,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-14226,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-14219,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-13304,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-13303,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-12381,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-12378,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-11458,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-11453,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-10535,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-10528,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-9613,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-9611,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-8690,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-8687,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-7768,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-7763,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-6845,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-6838,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-5780,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-5778,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-4858,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-4854,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-3934,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-3929,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-3012,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-3005,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-2745,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-2745,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-1832,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-1828,26557,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-1615,26557,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-1609,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-707,26557,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-700,26557,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,216,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
217,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1138,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1142,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2060,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2066,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2161,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2169,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3082,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3085,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4006,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4010,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4515,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4521,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,5437,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5438,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,6359,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6362,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,7281,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7286,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,8175,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8181,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,9099,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9106,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,9591,26558,0,0
1,0,0,0,1836,-25369,1244,16387
-16619,-5244,15447,16391,13864,2155,-27940,-16354
9592,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,10642,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10645,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,11605,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11835,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,11836,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12400,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12402,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12654,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12663,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12729,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12732,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12789,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12793,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12853,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12856,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12917,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12922,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12978,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,12987,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13043,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13051,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13107,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13116,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13172,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13180,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13236,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13245,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13301,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13309,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13365,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13373,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13430,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13438,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13494,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13502,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13559,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13567,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13623,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13631,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13688,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13696,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13752,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13760,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13817,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13825,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13881,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13889,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13946,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,13954,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14010,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14018,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14075,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14083,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14140,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14148,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14205,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14213,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14270,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14278,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14334,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14343,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14399,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14407,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14464,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14472,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14529,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14537,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14594,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14602,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14659,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14667,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14724,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14732,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14789,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14797,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14854,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14862,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14919,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14927,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14984,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,14992,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15048,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15057,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15113,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15122,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15178,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15186,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15243,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15251,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15308,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15316,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15373,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15381,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15438,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15446,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15503,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15511,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15568,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15576,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15633,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15641,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15698,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15706,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15763,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15771,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15827,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15836,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15892,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15901,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15957,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15965,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16022,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16030,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16087,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16095,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16152,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16160,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16217,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16225,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16282,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16290,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16347,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
